timestamp,STILL,TILTING,ON_FOOT,WALKING,IN_VEHICLE,ON_BICYCLE,UNDEFINED,RUNNING
1681317650420,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681317655525,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681317660627,,100.0,,,,,,
1681317660648,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681317665892,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681317671034,96.0,,1.0,1.0,1.0,,1.0,
1681317676246,98.0,,,,1.0,,1.0,
1681317682618,99.0,,,,,,1.0,
1681317686599,99.0,,,,,,1.0,
1681317701785,99.0,,,,,,1.0,
1681317716972,99.0,,,,,,1.0,
1681317732169,99.0,,,,,,1.0,
1681317737365,99.0,,,,,,1.0,
1681317747821,99.0,,,,,,1.0,
1681317763056,99.0,,,,,,1.0,
1681317774091,99.0,,,,,,1.0,
1681317779296,99.0,,,,,,1.0,
1681317788394,99.0,,,,,,1.0,
1681317803623,99.0,,,,,,1.0,
1681317818783,99.0,,,,,,1.0,
1681317823966,99.0,,,,,,1.0,
1681317840201,99.0,,,,,,1.0,
1681317855419,99.0,,,,,,1.0,
1681317870613,,100.0,,,,,,
1681317870654,68.0,,11.0,11.0,11.0,3.0,1.0,
1681317875821,67.0,,18.0,18.0,5.0,6.0,2.0,
1681317880953,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681317886077,,100.0,,,,,,
1681317886109,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681317891276,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681317896418,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681317901614,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681317906758,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681317911951,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681317917215,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681317922437,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681317927676,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681317932888,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681317938083,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681317943298,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681317948522,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681317953737,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681317958959,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681317964180,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681317969310,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681317974555,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681317997471,100.0,,,,,,,
1681318002702,44.0,,26.0,26.0,16.0,4.0,2.0,
1681318017890,46.0,,23.0,23.0,14.0,5.0,2.0,
1681318033058,56.0,,11.0,11.0,16.0,4.0,2.0,
1681318048296,33.0,,26.0,26.0,15.0,9.0,3.0,
1681318053541,43.0,,27.0,27.0,14.0,6.0,2.0,
1681318059840,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318065069,46.0,,26.0,26.0,14.0,8.0,3.0,
1681318071836,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318077848,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318083072,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318088337,,100.0,,,,,,
1681318088409,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318093674,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318099872,,100.0,,,,,,
1681318099917,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318105155,,100.0,,,,,,
1681318105213,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318110460,,100.0,,,,,,
1681318110519,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318116100,,100.0,,,,,,
1681318116136,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318122183,,100.0,,,,,,
1681318122223,24.0,,23.0,23.0,21.0,20.0,2.0,1.0
1681318127436,,100.0,,,,,,
1681318127497,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318133903,,100.0,,,,,,
1681318133954,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318139342,,100.0,,,,,,
1681318139374,70.0,,14.0,14.0,8.0,3.0,1.0,
1681318144581,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318149810,66.0,,11.0,11.0,10.0,2.0,3.0,
1681318156550,99.0,,,,,,1.0,
1681318161901,99.0,,,,,,1.0,
1681318167816,99.0,,,,,,1.0,
1681318172986,99.0,,,,,,1.0,
1681318178206,99.0,,,,,,1.0,
1681318194797,99.0,,,,,,1.0,
1681318211767,99.0,,,,,,1.0,
1681318226994,99.0,,,,,,1.0,
1681318232780,99.0,,,,,,1.0,
1681318238772,99.0,,,,,,1.0,
1681318244769,99.0,,,,,,1.0,
1681318250777,99.0,,,,,,1.0,
1681318256773,99.0,,,,,,1.0,
1681318262004,99.0,,,,,,1.0,
1681318268791,99.0,,,,,,1.0,
1681318285365,,100.0,,,,,,
1681318285368,96.0,,,,2.0,,2.0,
1681318299438,,100.0,,,,,,
1681318299472,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318315242,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318320511,,100.0,,,,,,
1681318320557,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318325797,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318331103,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318337828,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318343832,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318349807,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318358290,,100.0,,,,,,
1681318358342,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318363581,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318369964,,100.0,,,,,,
1681318370011,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318375280,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318381879,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318387837,,100.0,,,,,,
1681318387862,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318394876,,100.0,,,,,,
1681318394917,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318400130,,100.0,,,,,,
1681318400173,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318405300,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318410585,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318420644,,100.0,,,,,,
1681318420674,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318425880,,100.0,,,,,,
1681318425923,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318433493,,100.0,,,,,,
1681318433538,2.0,,10.0,10.0,9.0,76.0,2.0,
1681318440497,,100.0,,,,,,
1681318440529,2.0,,7.0,7.0,7.0,81.0,3.0,
1681318445777,,100.0,,,,,,
1681318445833,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318449357,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318454698,,100.0,,,,,,
1681318454731,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318460029,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318465272,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318470546,,100.0,,,,,,
1681318470598,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318476843,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318482840,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318488813,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318494050,33.0,,26.0,26.0,18.0,9.0,2.0,
1681318499195,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318504508,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318509612,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318514917,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318520169,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318525412,,100.0,,,,,,
1681318525455,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318530875,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318536135,43.0,,35.0,35.0,11.0,5.0,2.0,
1681318542883,46.0,,16.0,16.0,24.0,4.0,3.0,
1681318548439,35.0,,15.0,15.0,34.0,6.0,1.0,
1681318553584,,100.0,,,,,,
1681318553615,58.0,,16.0,16.0,15.0,5.0,3.0,
1681318558854,53.0,,16.0,16.0,16.0,11.0,2.0,
1681318563992,,100.0,,,,,,
1681318564016,38.0,,33.0,33.0,15.0,6.0,2.0,
1681318569182,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318574400,,100.0,,,,,,
1681318574452,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318579637,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318584825,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318591393,,100.0,,,,,,
1681318591413,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318595267,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318600483,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318605694,,100.0,,,,,,
1681318605726,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318611395,,100.0,,,,,,
1681318611429,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318616569,,100.0,,,,,,
1681318616597,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318624758,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318629835,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318635090,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318640849,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318646117,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318651397,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318656670,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318661814,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318667265,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318672522,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318677812,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318683092,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318689804,,100.0,,,,,,
1681318689851,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318695075,,100.0,,,,,,
1681318695123,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318700407,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318705677,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318710888,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318716135,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318721825,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318727841,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318733836,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318739845,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318745145,,100.0,,,,,,
1681318745190,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318750376,,100.0,,,,,,
1681318750411,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318755687,40.0,,23.0,23.0,31.0,3.0,1.0,
1681318760955,62.0,,15.0,15.0,9.0,3.0,3.0,
1681318766170,97.0,,1.0,1.0,1.0,,1.0,
1681318771454,93.0,,3.0,3.0,1.0,1.0,2.0,
1681318777860,96.0,,,,1.0,,2.0,
1681318783120,,100.0,,,,,,
1681318783155,86.0,,2.0,2.0,6.0,3.0,1.0,
1681318788372,52.0,,16.0,16.0,16.0,7.0,2.0,
1681318793608,63.0,,5.0,5.0,18.0,3.0,2.0,
1681318798879,71.0,,14.0,14.0,7.0,2.0,3.0,
1681318804163,66.0,,17.0,17.0,7.0,6.0,2.0,
1681318809399,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318814667,51.0,,24.0,24.0,14.0,4.0,1.0,
1681318819910,62.0,,14.0,14.0,15.0,4.0,3.0,
1681318825190,54.0,,18.0,18.0,15.0,4.0,3.0,
1681318830421,96.0,,1.0,1.0,1.0,,2.0,
1681318835874,96.0,,2.0,2.0,1.0,,1.0,
1681318841846,92.0,,3.0,3.0,3.0,,2.0,
1681318845710,88.0,,6.0,6.0,3.0,2.0,1.0,
1681318861184,74.0,,5.0,5.0,13.0,1.0,1.0,
1681318876261,53.0,,26.0,26.0,8.0,7.0,1.0,1.0
1681318891580,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318896895,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318902096,,100.0,,,,,,
1681318902143,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318907377,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318910959,37.0,,33.0,33.0,14.0,6.0,2.0,
1681318916244,,100.0,,,,,,
1681318916287,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318921422,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318927143,41.0,,27.0,27.0,14.0,5.0,3.0,
1681318932413,46.0,,29.0,29.0,10.0,4.0,1.0,
1681318937683,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318942965,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681318950234,37.0,,29.0,29.0,17.0,4.0,3.0,
1681318955452,,100.0,,,,,,
1681318955490,53.0,,18.0,18.0,17.0,3.0,2.0,
1681318960748,,100.0,,,,,,
1681318960782,64.0,,12.0,12.0,10.0,3.0,3.0,
1681318965913,83.0,,8.0,8.0,5.0,1.0,1.0,
1681318971147,59.0,,10.0,10.0,23.0,2.0,2.0,
1681318976371,55.0,,6.0,6.0,34.0,1.0,2.0,
1681318981610,56.0,,10.0,10.0,28.0,1.0,1.0,
1681318986838,47.0,,13.0,13.0,25.0,9.0,2.0,
1681318992078,56.0,,8.0,8.0,31.0,1.0,2.0,
1681318997316,47.0,,12.0,12.0,29.0,5.0,2.0,
1681319002945,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681319008164,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681319013434,78.0,,4.0,4.0,16.0,,1.0,
1681319018673,,100.0,,,,,,
1681319018720,37.0,,16.0,16.0,25.0,7.0,1.0,
1681319023938,,100.0,,,,,,
1681319023976,47.0,,18.0,18.0,23.0,3.0,2.0,
1681319029186,58.0,,15.0,15.0,16.0,2.0,1.0,
1681319034397,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681319040227,74.0,,7.0,7.0,9.0,3.0,1.0,
1681319045794,46.0,,15.0,15.0,18.0,6.0,2.0,
1681319051861,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681319057120,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681319062379,46.0,,1.0,1.0,44.0,,2.0,
1681319067701,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681319073824,,100.0,,,,,,
1681319073924,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681319079199,,100.0,,,,,,
1681319079229,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681319084496,37.0,,12.0,12.0,20.0,10.0,2.0,
1681319089668,54.0,,14.0,14.0,13.0,5.0,2.0,
1681319094920,96.0,,1.0,1.0,2.0,,,
1681319100120,70.0,,11.0,11.0,9.0,4.0,2.0,
1681319105368,80.0,,3.0,3.0,9.0,,3.0,
1681319120920,60.0,,11.0,11.0,18.0,2.0,1.0,
1681319136866,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681319152115,99.0,,,,1.0,,,
1681319157359,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681319173845,70.0,,2.0,2.0,13.0,,3.0,
1681319187396,,100.0,,,,,,
1681319187428,66.0,,4.0,4.0,20.0,1.0,1.0,
1681319202707,,100.0,,,,,,
1681319202770,66.0,,10.0,10.0,10.0,3.0,3.0,
1681319208057,37.0,,13.0,13.0,22.0,4.0,2.0,
1681319213182,37.0,,23.0,23.0,16.0,11.0,1.0,1.0
1681319218434,,100.0,,,,,,
1681319218488,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681319223744,,100.0,,,,,,
1681319223799,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681319229031,,100.0,,,,,,
1681319229073,41.0,,13.0,13.0,20.0,10.0,1.0,
1681319234321,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681319239589,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681319244811,99.0,,,,,,1.0,
1681319250004,99.0,,,,,,1.0,
1681319266794,99.0,,,,,,1.0,
1681319282764,99.0,,,,,,1.0,
1681319291913,99.0,,,,,,1.0,
1681319297784,99.0,,,,,,1.0,
1681319313842,99.0,,,,,,1.0,
1681319334894,99.0,,,,,,1.0,
1681319351785,99.0,,,,,,1.0,
1681319367805,99.0,,,,,,1.0,
1681319383777,99.0,,,,,,1.0,
1681319401773,99.0,,,,,,1.0,
1681319417767,99.0,,,,,,1.0,
1681319433434,99.0,,,,,,1.0,
1681319438784,98.0,,,,1.0,,1.0,
1681319455791,96.0,,,,2.0,,2.0,
1681319471004,99.0,,,,,,1.0,
1681319486766,99.0,,,,,,1.0,
1681319501964,,100.0,,,,,,
1681319502014,83.0,,3.0,3.0,6.0,,2.0,
1681319517189,99.0,,,,,,1.0,
1681319532348,99.0,,,,,,1.0,
1681319547541,99.0,,,,,,1.0,
1681319563029,99.0,,,,,,1.0,
1681319567865,99.0,,,,,,1.0,
1681319584802,99.0,,,,,,1.0,
1681319600772,99.0,,,,,,1.0,
1681319616785,99.0,,,,,,1.0,
1681319622796,99.0,,,,,,1.0,
1681319639774,99.0,,,,,,1.0,
1681319654991,99.0,,,,,,1.0,
1681319670240,99.0,,,,,,1.0,
1681319677792,99.0,,,,,,1.0,
1681319683751,99.0,,,,,,1.0,
1681319689794,99.0,,,,,,1.0,
1681319695760,99.0,,,,,,1.0,
1681319701771,99.0,,,,,,1.0,
1681319706959,99.0,,,,,,1.0,
1681319712152,99.0,,,,,,1.0,
1681319727349,99.0,,,,,,1.0,
1681320176042,100.0,,,,,,,
1681320196773,48.0,,22.0,22.0,9.0,13.0,1.0,1.0
1681320213901,,100.0,,,,,,
1681320213937,100.0,,,,,,,
1681320219764,99.0,,,,,,1.0,
1681320224989,99.0,,,,,,1.0,
1681320231787,99.0,,,,,,1.0,
1681320237756,99.0,,,,,,1.0,
1681320243773,99.0,,,,,,1.0,
1681320249779,99.0,,,,,,1.0,
1681320255008,99.0,,,,,,1.0,
1681320260606,99.0,,,,,,1.0,
1681320266760,99.0,,,,,,1.0,
1681320272644,99.0,,,,,,1.0,
1681320278815,99.0,,,,,,1.0,
1681320284774,99.0,,,,,,1.0,
1681320290791,99.0,,,,,,1.0,
1681320295913,,100.0,,,,,,
1681320295940,97.0,,1.0,1.0,1.0,,1.0,
1681320301164,85.0,,3.0,3.0,5.0,,2.0,
1681320306356,97.0,,,,1.0,,2.0,
1681320311599,90.0,,4.0,4.0,3.0,,2.0,
1681320316711,57.0,,17.0,17.0,15.0,3.0,2.0,
1681320321942,35.0,,30.0,30.0,19.0,3.0,2.0,
1681320327169,98.0,,,,1.0,,1.0,
1681320342795,99.0,,,,,,1.0,
1681320358772,99.0,,,,,,1.0,
1681329707317,100.0,,,,,,,
1681329719370,98.0,,,,1.0,,1.0,
1681329743005,,100.0,,,,,,
1681329743053,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681329748309,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681329753609,1.0,,18.0,18.0,3.0,73.0,3.0,
1681329772688,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681329778767,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681329784740,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681329789983,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681329795721,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681329800979,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681329806769,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681329812034,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681329818514,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681329823341,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681329828610,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681329834760,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681329841731,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681329847731,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681329853743,,100.0,,,,,,
1681329853798,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681329859076,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681329865746,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681329871753,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681329877773,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681329883744,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681329889742,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681329895709,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681329900953,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681329907477,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681329913739,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681329919731,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681329925752,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681329931713,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681329938705,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681329945830,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681329951042,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681329956786,50.0,,23.0,23.0,21.0,1.0,1.0,
1681329962742,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681329968735,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681329974755,3.0,,90.0,90.0,1.0,2.0,2.0,1.0
1681329990709,1.0,,96.0,96.0,,,2.0,1.0
1681330006703,,,96.0,96.0,,1.0,2.0,1.0
1681330022779,,,92.0,92.0,,,2.0,6.0
1681330038698,,,93.0,93.0,,,1.0,6.0
1681330054673,,,96.0,96.0,,1.0,2.0,1.0
1681330070681,,,97.0,97.0,,,2.0,1.0
1681330086782,,,97.0,97.0,,1.0,2.0,
1681330095761,1.0,,96.0,96.0,,1.0,2.0,
1681330101719,1.0,,97.0,97.0,,,2.0,
1681330116964,,,96.0,96.0,,1.0,2.0,1.0
1681330138735,,,97.0,97.0,,1.0,2.0,
1681330154683,1.0,,96.0,96.0,,1.0,2.0,
1681330170717,,,96.0,96.0,,1.0,2.0,1.0
1681330186696,,,94.0,94.0,,,1.0,5.0
1681330202789,1.0,,96.0,96.0,,1.0,2.0,
1681330219697,,,96.0,96.0,,1.0,2.0,1.0
1681330235741,1.0,,97.0,97.0,,1.0,1.0,
1681330250978,1.0,,97.0,97.0,,,2.0,
1681330266720,1.0,,96.0,96.0,,1.0,2.0,
1681330275689,,,97.0,97.0,,,3.0,
1681330281730,,,98.0,98.0,,,2.0,
1681330297732,1.0,,97.0,97.0,,,2.0,
1681330313823,1.0,,97.0,97.0,,,2.0,
1681330329731,2.0,,92.0,92.0,1.0,2.0,2.0,1.0
1681330345713,1.0,,96.0,96.0,,1.0,1.0,1.0
1681330361697,1.0,,96.0,96.0,,,2.0,1.0
1681330377755,1.0,,95.0,95.0,,,2.0,2.0
1681330393782,4.0,,91.0,91.0,,1.0,2.0,2.0
1681330399123,,100.0,,,,,,
1681330399158,4.0,,92.0,92.0,,,2.0,2.0
1681330414644,,100.0,,,,,,
1681330414684,7.0,,82.0,82.0,4.0,2.0,2.0,1.0
1681330429824,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681330444994,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681330453713,,100.0,,,,,,
1681330453778,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681330459001,,100.0,,,,,,
1681330459037,3.0,,82.0,82.0,1.0,3.0,2.0,8.0
1681330464279,5.0,,84.0,84.0,3.0,4.0,2.0,1.0
1681330469520,2.0,,87.0,87.0,1.0,3.0,2.0,4.0
1681330475935,1.0,,89.0,89.0,1.0,3.0,2.0,4.0
1681330481673,1.0,,96.0,96.0,,1.0,2.0,
1681330487695,1.0,,94.0,94.0,,1.0,2.0,2.0
1681330493761,,,96.0,96.0,,,2.0,2.0
1681330499729,,,96.0,96.0,,1.0,2.0,1.0
1681330505721,1.0,,90.0,90.0,,4.0,3.0,2.0
1681330510997,1.0,,88.0,88.0,1.0,8.0,1.0,1.0
1681330516735,,100.0,,,,,,
1681330516774,6.0,,85.0,85.0,1.0,5.0,2.0,1.0
1681330522041,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681330528732,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681330534383,99.0,,,,,,1.0,
1681330540708,99.0,,,,,,1.0,
1681330546643,99.0,,,,,,1.0,
1681330552652,99.0,,,,,,1.0,
1681330558652,99.0,,,,,,1.0,
1681330564695,99.0,,,,,,1.0,
1681330570777,99.0,,,,,,1.0,
1681330576666,99.0,,,,,,1.0,
1681330582676,99.0,,,,,,1.0,
1681330588653,99.0,,,,,,1.0,
1681330594670,99.0,,,,,,1.0,
1681330600648,99.0,,,,,,1.0,
1681330606660,99.0,,,,,,1.0,
1681330612692,99.0,,,,,,1.0,
1681330618669,99.0,,,,,,1.0,
1681330624646,99.0,,,,,,1.0,
1681330629826,99.0,,,,,,1.0,
1681330635014,99.0,,,,,,1.0,
1681330650688,,100.0,,,,,,
1681330650722,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681330666621,,100.0,,,,,,
1681330666651,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681330682603,,100.0,,,,,,
1681330682641,1.0,,92.0,92.0,3.0,1.0,2.0,
1681330698056,,100.0,,,,,,
1681330698190,2.0,,89.0,89.0,3.0,3.0,,2.0
1681330713156,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681330729702,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681330745706,,100.0,,,,,,
1681330745768,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681330761800,,100.0,,,,,,
1681330761849,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1681330777702,96.0,,1.0,1.0,1.0,,1.0,
1681330793640,98.0,,,,1.0,,1.0,
1681330813809,99.0,,,,,,1.0,
1681330828989,99.0,,,,,,1.0,
1681330844594,99.0,,,,,,1.0,
1681330861723,99.0,,,,,,1.0,
1681330883644,99.0,,,,,,1.0,
1681330899699,99.0,,,,,,1.0,
1681330915663,99.0,,,,,,1.0,
1681330931659,99.0,,,,,,1.0,
1681330948652,99.0,,,,,,1.0,
1681330964775,99.0,,,,,,1.0,
1681330981672,99.0,,,,,,1.0,
1681330994183,99.0,,,,,,1.0,
1681331010684,99.0,,,,,,1.0,
1681331026643,99.0,,,,,,1.0,
1681331048724,99.0,,,,,,1.0,
1681331064741,99.0,,,,,,1.0,
1681331082657,99.0,,,,,,1.0,
1681331099644,99.0,,,,,,1.0,
1681331114832,99.0,,,,,,1.0,
1681331130654,99.0,,,,,,1.0,
1681331146644,99.0,,,,,,1.0,
1681331162650,99.0,,,,,,1.0,
1681331174186,99.0,,,,,,1.0,
1681331189399,99.0,,,,,,1.0,
