timestamp,STILL,IN_VEHICLE,ON_FOOT,WALKING,ON_BICYCLE,UNDEFINED,RUNNING,TILTING
1680839267949,99.0,,,,,1.0,,
1680839283109,99.0,,,,,1.0,,
1680839298245,99.0,,,,,1.0,,
1680839313418,99.0,,,,,1.0,,
1680839328684,99.0,,,,,1.0,,
1680839343828,99.0,,,,,1.0,,
1680839358976,99.0,,,,,1.0,,
1680839374495,75.0,13.0,2.0,2.0,,1.0,,
1680839389631,99.0,,,,,1.0,,
1680839404755,99.0,,,,,1.0,,
1680839419854,99.0,,,,,1.0,,
1680839435010,99.0,,,,,1.0,,
1680839752309,,,,,,,,100.0
1680839752354,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1680839789369,,,,,,,,100.0
1680839789397,97.0,,1.0,1.0,,2.0,,
1680839811540,,,,,,,,100.0
1680839811583,,,98.0,98.0,,1.0,1.0,
1680839864694,,,,,,,,100.0
1680839864764,,1.0,93.0,93.0,3.0,3.0,,
1680839959015,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1680840004302,,,,,,,,100.0
1680840004525,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1680840019670,,,,,,,,100.0
1680840019703,27.0,14.0,22.0,22.0,22.0,2.0,1.0,
1680840059995,,,,,,,,100.0
1680840060097,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1680840075504,,,,,,,,100.0
1680840075582,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1680840144932,,,,,,,,100.0
1680840144959,96.0,1.0,,,1.0,2.0,,
1680840172556,32.0,31.0,7.0,7.0,2.0,2.0,,
1680841426354,,,,,,,,100.0
1680841426926,61.0,11.0,13.0,13.0,2.0,2.0,,
1680877947067,44.0,9.0,31.0,31.0,5.0,2.0,,
1680878002926,100.0,,,,,,,
1680880485257,42.0,28.0,9.0,9.0,2.0,2.0,,
1680880521205,98.0,1.0,,,,1.0,,
1680883817933,,,,,,,,100.0
1680883817960,52.0,13.0,17.0,17.0,4.0,2.0,,
1680883848649,,,,,,,,100.0
1680883848688,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1680884116773,99.0,,,,,1.0,,
1680884974557,,,,,,,,100.0
1680884974564,97.0,1.0,,,,2.0,,
1680884987678,,,,,,,,100.0
1680884987712,98.0,1.0,,,,1.0,,
1680888116219,100.0,,,,,,,
1680842143708,,,,,,,,100.0
1680842144021,52.0,30.0,9.0,9.0,1.0,1.0,,
1680842159002,45.0,27.0,10.0,10.0,5.0,1.0,,
1680842189385,,,,,,,,100.0
1680842189448,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1680842507607,,,,,,,,100.0
1680842507630,54.0,2.0,31.0,31.0,9.0,2.0,1.0,
1680842528640,,,,,,,,100.0
1680842528675,100.0,,,,,,,
1680842548049,100.0,,,,,,,
1680842579345,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1680842594518,48.0,32.0,3.0,3.0,5.0,3.0,,
1680842609597,98.0,,,,,2.0,,
1680842624751,95.0,,3.0,3.0,1.0,1.0,,
1680842693543,,,,,,,,100.0
1680842693575,39.0,31.0,9.0,9.0,2.0,2.0,,
1680842767014,,,,,,,,100.0
1680842767100,96.0,1.0,1.0,1.0,,1.0,,
1680842776467,,,,,,,,100.0
1680842776506,97.0,,1.0,1.0,,2.0,,
1680842791613,65.0,7.0,8.0,8.0,13.0,1.0,1.0,
1680850511230,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1680850512797,32.0,17.0,20.0,20.0,17.0,2.0,3.0,
1680850513700,29.0,27.0,11.0,11.0,15.0,,3.0,
1680850522487,33.0,23.0,15.0,15.0,8.0,2.0,1.0,
1680850538087,54.0,20.0,12.0,12.0,7.0,1.0,1.0,
1680850553240,98.0,,,,,2.0,,
1680850568393,46.0,13.0,10.0,10.0,18.0,1.0,1.0,
1680850583560,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1680850598728,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1680850613920,41.0,23.0,6.0,6.0,8.0,2.0,,
1680850629068,35.0,20.0,16.0,16.0,10.0,1.0,1.0,
1680850644253,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1680850656626,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1680850671804,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1680850686988,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1680850702151,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1680850717637,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1680850732761,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1680850747937,56.0,7.0,17.0,17.0,10.0,2.0,1.0,
1680850763108,41.0,4.0,28.0,28.0,22.0,2.0,1.0,
1680850778271,72.0,9.0,5.0,5.0,7.0,2.0,,
1680850793569,97.0,1.0,,,,2.0,,
1680850808749,96.0,2.0,1.0,1.0,,1.0,,
1680850823879,97.0,,1.0,1.0,,2.0,,
1680850839000,97.0,,,,,3.0,,
1680850854146,36.0,13.0,25.0,25.0,12.0,2.0,1.0,
1680850870168,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1680850883207,42.0,22.0,3.0,3.0,15.0,1.0,1.0,
1680850898396,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1680850913523,62.0,10.0,6.0,6.0,15.0,2.0,,
1680850928674,92.0,1.0,1.0,1.0,4.0,1.0,,
1680850939589,100.0,,,,,,,
1680850954711,98.0,1.0,,,,1.0,,
1680851164464,,,,,,,,100.0
1680851164489,96.0,,2.0,2.0,,2.0,,
1680851179619,,,,,,,,100.0
1680851179638,75.0,6.0,5.0,5.0,4.0,4.0,,
1680851793908,,,,,,,,100.0
1680851793967,100.0,,,,,,,
1680851880341,,,,,,,,100.0
1680851880378,98.0,,,,,2.0,,
1680852127732,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1680852377555,96.0,1.0,,,,2.0,,
1680852400000,96.0,2.0,,,,1.0,,
1680852415129,96.0,2.0,1.0,1.0,,1.0,,
1680852430227,97.0,1.0,,,,1.0,,
1680852445344,99.0,,,,,1.0,,
1680852460484,99.0,,,,,1.0,,
1680852475612,99.0,,,,,1.0,,
1680852490762,99.0,,,,,1.0,,
1680852505884,99.0,,,,,1.0,,
1680852521000,99.0,,,,,1.0,,
1680852536152,99.0,,,,,1.0,,
1680852551303,99.0,,,,,1.0,,
1680852566402,99.0,,,,,1.0,,
1680852577635,99.0,,,,,1.0,,
1680852592762,99.0,,,,,1.0,,
1680852607907,99.0,,,,,1.0,,
1680852623065,99.0,,,,,1.0,,
1680852638187,99.0,,,,,1.0,,
1680852653350,99.0,,,,,1.0,,
1680852668525,99.0,,,,,1.0,,
1680852683626,99.0,,,,,1.0,,
1680852698785,99.0,,,,,1.0,,
1680852713936,99.0,,,,,1.0,,
1680852729040,99.0,,,,,1.0,,
1680852744221,99.0,,,,,1.0,,
1680852759348,99.0,,,,,1.0,,
1680852774423,99.0,,,,,1.0,,
1680852789546,99.0,,,,,1.0,,
1680852804676,99.0,,,,,1.0,,
1680852819839,99.0,,,,,1.0,,
1680852834365,99.0,,,,,1.0,,
1680852849503,99.0,,,,,1.0,,
1680852864655,99.0,,,,,1.0,,
1680828907582,,,,,,,,100.0
1680828907610,50.0,20.0,8.0,8.0,1.0,2.0,,
1680829060552,,,,,,,,100.0
1680829060587,100.0,,,,,,,
1680831443856,98.0,1.0,,,,1.0,,
1680832050396,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1680832062318,,,96.0,96.0,,2.0,2.0,
1680832073853,,,,,,,,100.0
1680832073890,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1680832102515,,,,,,,,100.0
1680832102556,,,97.0,97.0,,2.0,1.0,
1680832114370,,,,,,,,100.0
1680832114468,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1680832157490,,,,,,,,100.0
1680832157531,1.0,,97.0,97.0,,2.0,,
1680832337437,,,,,,,,100.0
1680832337488,1.0,,96.0,96.0,1.0,2.0,,
1680832352708,,,,,,,,100.0
1680832352745,1.0,,94.0,94.0,1.0,2.0,2.0,
1680832367912,1.0,1.0,86.0,86.0,4.0,2.0,6.0,
1680832383041,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1680832398178,58.0,17.0,13.0,13.0,6.0,2.0,1.0,
1680832413268,58.0,36.0,3.0,3.0,1.0,2.0,,
1680832428772,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1680832437001,1.0,,96.0,96.0,,2.0,1.0,
1680832448666,1.0,,94.0,94.0,1.0,2.0,2.0,
1680832455578,,,97.0,97.0,,3.0,,
1680832463380,,,98.0,98.0,,2.0,,
1680832474725,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1680832486754,,,,,,,,100.0
1680832486803,34.0,30.0,5.0,5.0,2.0,2.0,,
1680832498328,,,,,,,,100.0
1680832498382,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1680832506572,,,2.0,2.0,97.0,1.0,,
1680832518875,,11.0,1.0,1.0,86.0,2.0,,
1680832530490,,2.0,20.0,20.0,75.0,3.0,,
1680832543636,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1680832555867,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1680832571015,,1.0,4.0,4.0,94.0,1.0,,
1680832586171,,4.0,12.0,12.0,83.0,1.0,,
1680832601274,1.0,,1.0,1.0,96.0,2.0,,
1680832616377,,1.0,1.0,1.0,97.0,1.0,,
1680832623499,,1.0,2.0,2.0,97.0,,,
1680832635396,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1680832647722,1.0,14.0,4.0,4.0,78.0,,1.0,
1680832659396,,,,,,,,100.0
1680832659431,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1680832667298,,,,,,,,100.0
1680832667344,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1680832684679,39.0,24.0,13.0,13.0,11.0,2.0,1.0,
1680832699827,,,,,,,,100.0
1680832699869,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1680832714969,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1680832728658,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1680832743851,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1680832758962,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1680832774113,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1680832790784,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1680832805884,52.0,7.0,18.0,18.0,16.0,2.0,1.0,
1680832821023,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1680832836132,45.0,8.0,17.0,17.0,20.0,2.0,1.0,
1680832856713,,,,,,,,100.0
1680832856735,46.0,11.0,15.0,15.0,17.0,2.0,1.0,
1680832989731,,,,,,,,100.0
1680832989795,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1680833004956,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1680833027980,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1680833044741,,,,,,,,100.0
1680833044805,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1680854582868,99.0,,,,,1.0,,
1680855230467,99.0,,,,,1.0,,
1680856416662,,,,,,,,100.0
1680856416694,98.0,,,,,2.0,,
1680856533676,,,,,,,,100.0
1680856533715,44.0,23.0,11.0,11.0,2.0,1.0,,
1680856840898,100.0,,,,,,,
1680860610605,,,,,,,,100.0
1680860610642,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1680860655216,,,,,,,,100.0
1680860655255,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1680860685022,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1680860700092,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1680860715173,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1680860730258,43.0,27.0,7.0,7.0,17.0,3.0,,
1680860745468,75.0,2.0,3.0,3.0,16.0,2.0,,
1680860760550,41.0,15.0,14.0,14.0,18.0,3.0,1.0,
1680860775693,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1680860790843,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1680860806000,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1680860821169,99.0,,,,,1.0,,
1680860836290,99.0,,,,,1.0,,
1680860851424,99.0,,,,,1.0,,
1680860866569,99.0,,,,,1.0,,
1680860881728,99.0,,,,,1.0,,
1680860896870,99.0,,,,,1.0,,
1680860912013,99.0,,,,,1.0,,
1680860927167,99.0,,,,,1.0,,
1680860942333,99.0,,,,,1.0,,
1680860957488,99.0,,,,,1.0,,
1680860972637,99.0,,,,,1.0,,
1680860987770,99.0,,,,,1.0,,
1680861002928,99.0,,,,,1.0,,
1680861019089,99.0,,,,,1.0,,
1680861035935,99.0,,,,,1.0,,
1680861051098,99.0,,,,,1.0,,
1680861066251,99.0,,,,,1.0,,
1680861081360,99.0,,,,,1.0,,
1680861096481,99.0,,,,,1.0,,
1680861111624,99.0,,,,,1.0,,
1680861126749,99.0,,,,,1.0,,
1680861141917,99.0,,,,,1.0,,
1680861156998,99.0,,,,,1.0,,
1680861172130,99.0,,,,,1.0,,
1680861187248,99.0,,,,,1.0,,
1680861202400,99.0,,,,,1.0,,
1680861217596,99.0,,,,,1.0,,
1680861232723,99.0,,,,,1.0,,
1680861247859,99.0,,,,,1.0,,
1680861263032,99.0,,,,,1.0,,
1680861278208,99.0,,,,,1.0,,
1680861293326,99.0,,,,,1.0,,
1680861308448,99.0,,,,,1.0,,
1680862828092,,,,,,,,100.0
1680862828125,100.0,,,,,,,
1681625141574,98.0,1.0,,,,1.0,,
1681626652320,,,,,,,,100.0
1681626652366,40.0,7.0,17.0,17.0,31.0,2.0,,
1681626689327,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681626709051,,,,,,,,100.0
1681626709073,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681626724176,,,,,,,,100.0
1681626724188,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681626739268,75.0,7.0,8.0,8.0,6.0,2.0,,
1681626754349,78.0,5.0,10.0,10.0,3.0,1.0,,
1681626769433,60.0,12.0,17.0,17.0,7.0,2.0,1.0,
1681626783457,1.0,,96.0,96.0,1.0,1.0,1.0,
1681626798530,1.0,,96.0,96.0,1.0,1.0,1.0,
1681626813604,1.0,,93.0,93.0,2.0,2.0,2.0,
1681626824701,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681626837058,41.0,16.0,12.0,12.0,17.0,2.0,,
1681626852183,52.0,9.0,16.0,16.0,14.0,1.0,,
1681626867359,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681626882527,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681626897689,59.0,1.0,28.0,28.0,8.0,3.0,,
1681626912763,97.0,1.0,,,,2.0,,
1681626928151,88.0,4.0,3.0,3.0,3.0,1.0,,
1681626943334,70.0,14.0,3.0,3.0,11.0,1.0,,
1681626958443,51.0,9.0,14.0,14.0,19.0,2.0,1.0,
1681626973509,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681626979974,3.0,1.0,85.0,85.0,7.0,2.0,2.0,
1681626991664,,,92.0,92.0,2.0,2.0,4.0,
1681627006742,1.0,,87.0,87.0,3.0,2.0,7.0,
1681627021818,,,96.0,96.0,1.0,2.0,1.0,
1681627036959,,,96.0,96.0,,1.0,3.0,
1681627044664,,,96.0,96.0,,3.0,1.0,
1681627052677,1.0,,96.0,96.0,1.0,1.0,1.0,
1681627060668,1.0,,96.0,96.0,1.0,1.0,1.0,
1681627072341,,,96.0,96.0,1.0,2.0,1.0,
1681627083946,,,92.0,92.0,1.0,2.0,5.0,
1681627099236,1.0,,95.0,95.0,,2.0,2.0,
1681627111038,1.0,,95.0,95.0,,2.0,2.0,
1681627122693,1.0,,93.0,93.0,2.0,1.0,3.0,
1681627130616,,,96.0,96.0,,4.0,,
1681627142460,,,98.0,98.0,,2.0,,
1681627150854,1.0,,96.0,96.0,,2.0,1.0,
1681627156107,1.0,,96.0,96.0,,2.0,1.0,
1681627173278,,,97.0,97.0,1.0,1.0,1.0,
1681627188398,,,97.0,97.0,1.0,1.0,1.0,
1681627193850,,,97.0,97.0,,3.0,,
1681627207946,,,98.0,98.0,,1.0,1.0,
1681627224501,,,97.0,97.0,,2.0,1.0,
1681627274818,,,97.0,97.0,,2.0,1.0,
1681627289952,,,96.0,96.0,,2.0,2.0,
1681627305092,1.0,,96.0,96.0,1.0,1.0,1.0,
1681627320230,,,96.0,96.0,,2.0,2.0,
1681627335346,1.0,,96.0,96.0,1.0,2.0,,
1681627345110,2.0,,95.0,95.0,1.0,1.0,1.0,
1681627356684,43.0,17.0,20.0,20.0,10.0,3.0,1.0,
1681627371831,51.0,23.0,9.0,9.0,11.0,1.0,1.0,
1681627386971,,,,,,,,100.0
1681627387019,55.0,4.0,29.0,29.0,7.0,3.0,1.0,
1681627402170,,,,,,,,100.0
1681627402217,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681627417307,27.0,15.0,24.0,24.0,24.0,3.0,1.0,
1681627439499,54.0,12.0,12.0,12.0,10.0,3.0,1.0,
1681627454583,54.0,11.0,11.0,11.0,12.0,3.0,,
1681627469659,35.0,12.0,14.0,14.0,26.0,2.0,1.0,
1681627484740,37.0,14.0,20.0,20.0,19.0,2.0,1.0,
1681627499882,50.0,8.0,16.0,16.0,18.0,2.0,,
1681627514992,50.0,25.0,9.0,9.0,7.0,2.0,,
1681627530105,99.0,,,,,1.0,,
1681627545252,73.0,4.0,8.0,8.0,11.0,2.0,1.0,
1681627560346,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681627575465,57.0,7.0,13.0,13.0,16.0,2.0,1.0,
1681627590590,84.0,4.0,5.0,5.0,4.0,2.0,,
1681627607493,97.0,,,,,3.0,,
1681627620564,81.0,4.0,5.0,5.0,8.0,1.0,,
1681627635654,29.0,24.0,20.0,20.0,9.0,2.0,1.0,
1681627650748,46.0,13.0,9.0,9.0,25.0,2.0,1.0,
1681627667662,93.0,3.0,1.0,1.0,1.0,2.0,,
1681627683509,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681627698608,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681627713743,,92.0,,,,1.0,,
1681627728867,6.0,91.0,,,,1.0,,
1681627744020,,96.0,,,,2.0,,
1681627759130,1.0,96.0,,,,,,
1681627774217,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681627789345,6.0,71.0,5.0,5.0,1.0,1.0,,
1681627801555,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681627816647,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681627831766,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681627846887,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681627861982,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681627877214,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681627892326,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681627915793,,,,,,,,100.0
1681627915821,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681627930919,7.0,90.0,,,,1.0,,
1681627946000,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681627961123,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681627976244,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681627991368,11.0,72.0,1.0,1.0,,1.0,,
1681627992189,,,,,,,,100.0
1681628011165,4.0,91.0,1.0,1.0,,1.0,,
1681628016270,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681628031354,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681628046440,1.0,96.0,,,,2.0,,
1681628061538,1.0,95.0,,,,1.0,,
1681628076649,3.0,92.0,,,,2.0,,
1681628096927,10.0,85.0,1.0,1.0,,2.0,,
1681628112010,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681628128146,3.0,79.0,,,,2.0,,
1681628137009,,,,,,,,100.0
1681628137085,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681628142179,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681628147298,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681628162458,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681628177554,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681628192636,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681628207713,5.0,90.0,1.0,1.0,,1.0,,
1681628212401,4.0,81.0,3.0,3.0,1.0,2.0,,
1681628230334,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681628245406,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681628260492,51.0,19.0,8.0,8.0,6.0,3.0,,
1681628275584,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681628292268,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681628307359,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681628322505,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681628338449,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681628353550,2.0,95.0,,,,,,
1681628368668,2.0,92.0,,,,1.0,,
1681628383774,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681628400111,3.0,82.0,,,,1.0,,
1681628415239,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681628430327,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681628445422,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681628460544,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681628476249,2.0,97.0,,,,1.0,,
1681628485444,,,,,,,,100.0
1681628485575,,,,,,,,100.0
1681628485619,2.0,94.0,,,,2.0,,
1681628501084,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681628519256,37.0,24.0,11.0,11.0,6.0,2.0,,
1681628535198,3.0,74.0,2.0,2.0,,1.0,,
1681628550321,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681628565414,1.0,96.0,,,,1.0,,
1681628580146,,,,,,,,100.0
1681628580264,4.0,95.0,,,,1.0,,
1681628591072,,,,,,,,100.0
1681628591179,,,,,,,,100.0
1681628591221,2.0,91.0,2.0,2.0,,1.0,,
1681628596352,3.0,89.0,1.0,1.0,,3.0,,
1681628606567,,,,,,,,100.0
1681628606684,,,,,,,,100.0
1681628606717,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681628611831,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681628616969,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681628622100,36.0,11.0,29.0,29.0,9.0,2.0,2.0,
1681628627265,43.0,3.0,33.0,33.0,17.0,3.0,,
1681628632393,97.0,,1.0,1.0,,2.0,,
1681628637509,97.0,,,,1.0,2.0,,
1681628648012,96.0,1.0,1.0,1.0,,2.0,,
1681628653177,51.0,5.0,24.0,24.0,13.0,2.0,1.0,
1681628658304,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681628663415,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681628668533,31.0,13.0,29.0,29.0,18.0,3.0,,
1681628673654,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681628678807,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681628693381,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681628706795,,,98.0,98.0,,2.0,,
1681628721893,1.0,,96.0,96.0,2.0,1.0,,
1681628737006,,,,,,,,100.0
1681628737034,,,95.0,95.0,1.0,1.0,3.0,
1681628752122,,,,,,,,100.0
1681628752150,1.0,1.0,82.0,82.0,3.0,2.0,11.0,
1681628767244,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681628782351,1.0,,96.0,96.0,,2.0,1.0,
1681628797439,2.0,,93.0,93.0,1.0,1.0,3.0,
1681628812562,2.0,,90.0,90.0,1.0,1.0,6.0,
1681628827715,1.0,,91.0,91.0,1.0,2.0,5.0,
1681628842849,1.0,,96.0,96.0,1.0,1.0,1.0,
1681628857952,1.0,1.0,94.0,94.0,1.0,3.0,,
1681628873043,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681628884467,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681628899606,49.0,25.0,4.0,4.0,11.0,2.0,,
1681628914743,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681628929925,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681628945090,90.0,8.0,,,,2.0,,
1681628960196,96.0,2.0,,,,2.0,,
1681628975333,97.0,2.0,,,,1.0,,
1681628990489,50.0,7.0,23.0,23.0,12.0,2.0,3.0,
1681629005632,96.0,1.0,,,1.0,2.0,,
1681629020774,96.0,3.0,,,,1.0,,
1681629035905,97.0,2.0,,,,1.0,,
1681629051061,75.0,14.0,3.0,3.0,3.0,3.0,,
1681629065508,91.0,5.0,1.0,1.0,2.0,1.0,,
1681629082368,100.0,,,,,,,
1681629097488,62.0,9.0,11.0,11.0,13.0,3.0,1.0,
1681629112641,80.0,6.0,4.0,4.0,7.0,1.0,1.0,
1681629127816,,,,,,,,100.0
1681629127847,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681629142932,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681629154297,93.0,1.0,,,4.0,2.0,,
1681629169369,97.0,1.0,,,,1.0,,
1681629184454,1.0,92.0,,,,1.0,,
1681629199537,,96.0,,,,,,
1681629214599,1.0,76.0,1.0,1.0,,2.0,,
1681629229704,,86.0,,,,1.0,,
1681629244801,,91.0,,,,,,
1681629259858,,97.0,,,,1.0,,
1681629274935,,96.0,,,,2.0,,
1681629290066,,97.0,,,,1.0,,
1681629305217,,97.0,,,,1.0,,
1681629320328,,97.0,,,,2.0,,
1681629336316,1.0,96.0,,,,2.0,,
1681629351423,10.0,80.0,1.0,1.0,1.0,2.0,,
1681629366554,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681629382407,55.0,39.0,2.0,2.0,,1.0,,
1681629397495,,97.0,,,,1.0,,
1681629412635,,97.0,,,,1.0,,
1681629427743,,97.0,,,,1.0,,
1681629442827,,97.0,,,,1.0,,
1681629457966,,98.0,,,,1.0,,
1681629473095,96.0,3.0,,,,1.0,,
1681629488213,96.0,3.0,,,,1.0,,
1681629503336,96.0,2.0,,,,2.0,,
1681629518468,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681629533662,60.0,25.0,6.0,6.0,3.0,1.0,,
1681629548804,54.0,42.0,2.0,2.0,,1.0,,
1681629563932,89.0,9.0,,,,2.0,,
1681629579044,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681629594212,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681629609307,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681629623642,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681629638720,43.0,22.0,8.0,8.0,7.0,3.0,,
1681629648714,55.0,25.0,5.0,5.0,6.0,3.0,,
1681629663802,69.0,21.0,3.0,3.0,1.0,3.0,,
1681629678888,71.0,21.0,2.0,2.0,1.0,3.0,,
1681629694019,71.0,23.0,2.0,2.0,,2.0,,
1681629709095,34.0,31.0,10.0,10.0,6.0,3.0,,
1681629729440,51.0,23.0,7.0,7.0,8.0,2.0,1.0,
1681629744527,43.0,22.0,11.0,11.0,6.0,3.0,,
1681629759603,70.0,17.0,6.0,6.0,2.0,2.0,,
1681629774685,13.0,80.0,,,,3.0,,
1681629789786,,97.0,,,,1.0,,
1681629804879,,97.0,,,,1.0,,
1681629819988,1.0,93.0,,,,,,
1681629835068,1.0,94.0,,,,1.0,,
1681629850145,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681629865243,11.0,83.0,,,,1.0,,
