timestamp,TILTING,STILL,IN_VEHICLE,UNDEFINED,ON_FOOT,WALKING,ON_BICYCLE,RUNNING
1680837211074,,,97.0,2.0,,,,
1680837228066,,,97.0,2.0,,,,
1680837245102,,,97.0,1.0,,,,
1680837262103,,1.0,96.0,1.0,,,,
1680837279093,,,97.0,2.0,,,,
1680837296088,,,97.0,2.0,,,,
1680837313071,,1.0,97.0,1.0,,,,
1680837330063,,,97.0,2.0,,,,
1680837347045,,,97.0,2.0,,,,
1680837364063,,,97.0,2.0,,,,
1680837381080,,,97.0,,,,,
1680837398088,,,98.0,1.0,,,,
1680837415080,,,96.0,2.0,,,,
1680837426182,,,95.0,1.0,,,,
1680837430504,100.0,,,,,,,
1680837430616,,,91.0,1.0,,,,
1680837444554,100.0,,,,,,,
1680837444591,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680837466326,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680837471428,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680837476457,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680837481489,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680837487318,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680837492798,100.0,,,,,,,
1680837785277,100.0,,,,,,,
1680837825749,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680837851231,,,1.0,1.0,93.0,93.0,1.0,4.0
1680837933812,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680837949756,,2.0,3.0,2.0,91.0,91.0,1.0,1.0
1680837966817,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680838057831,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680838063076,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680838067897,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680838072905,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680838077908,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680838082930,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680838088022,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680838148953,,52.0,24.0,2.0,7.0,7.0,1.0,
1680838163070,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680838178166,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680838196463,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680838204896,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680838209942,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680838214957,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680838219984,,98.0,,2.0,,,,
1680838225060,,100.0,,,,,,
1680838230080,,100.0,,,,,,
1680838235110,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680838240172,,,91.0,1.0,,,,
1680838245161,,1.0,86.0,2.0,,,,
1680838250203,,,89.0,1.0,,,,
1680838259156,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680838265158,,,86.0,1.0,,,,
1680838270377,,1.0,97.0,1.0,,,,
1680838275629,,,96.0,1.0,,,,
1680838292641,,,95.0,,,,,
1680838313225,,,86.0,1.0,,,,
1680838318250,,,90.0,1.0,,,,
1680838323269,,,84.0,1.0,,,,
1680838328276,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680838333289,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680838338311,,1.0,96.0,1.0,,,,
1680838343346,,,97.0,1.0,,,,
1680838348385,,,86.0,2.0,,,,
1680838360200,,,96.0,,,,,
1680838365187,,,96.0,2.0,,,,
1680838382199,,,86.0,,,,,
1680838399135,,,96.0,1.0,,,,
1680838413156,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680838418205,,,87.0,1.0,,,,
1680838423231,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680838428252,,100.0,,,,,,
1680838433280,,100.0,,,,,,
1680838438333,,100.0,,,,,,
1680838443359,,100.0,,,,,,
1680838448409,,100.0,,,,,,
1680838453418,,100.0,,,,,,
1680838458434,,100.0,,,,,,
1680838463510,,100.0,,,,,,
1680838468508,,100.0,,,,,,
1680838473532,,100.0,,,,,,
1680838478590,,100.0,,,,,,
1680838483645,,100.0,,,,,,
1680838488624,,100.0,,,,,,
1680838493677,,100.0,,,,,,
1680838498727,,100.0,,,,,,
1680838503799,,100.0,,,,,,
1680838508774,,100.0,,,,,,
1680838513843,,100.0,,,,,,
1680838518856,,1.0,94.0,1.0,,,,
1680838523866,,,95.0,1.0,,,,
1680838540876,,,98.0,,,,,
1680838559209,,,96.0,,,,,
1680838564242,,,96.0,1.0,,,,
1680838581219,,,96.0,1.0,,,,
1680838594170,,,96.0,1.0,,,,
1680838611173,,,96.0,1.0,,,,
1680838620178,,,96.0,2.0,,,,
1680838625222,,,96.0,,,,,
1680838630286,,,97.0,1.0,,,,
1680838635283,,100.0,,,,,,
1680838640298,,100.0,,,,,,
1680838645328,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680838650354,,,94.0,1.0,,,,
1680838672205,,,94.0,,,,,
1680838677249,,,94.0,,,,,
1680838682269,,1.0,96.0,,,,,
1680838687292,,,96.0,1.0,,,,
1680838701172,,,96.0,2.0,,,,
1680838706186,,,96.0,2.0,,,,
1680838723123,,,96.0,1.0,,,,
1680838728362,,,96.0,,,,,
1680838733170,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680838738188,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680838743205,,,89.0,,,,,
1680838748279,,,87.0,1.0,,,,
1680838753313,,,92.0,1.0,,,,
1680838758342,,,96.0,1.0,,,,
1680838763368,,1.0,95.0,1.0,,,,
1680838768418,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680838773374,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680838900068,100.0,,,,,,,
1680838981963,100.0,,,,,,,
1680838981996,,37.0,19.0,2.0,26.0,26.0,5.0,
1680838997065,,,1.0,2.0,94.0,94.0,1.0,1.0
1680839007102,,,,3.0,97.0,97.0,,
1680839030502,100.0,,,,,,,
1680839030539,,,,1.0,97.0,97.0,1.0,1.0
1680839183063,100.0,,,,,,,
1680839183102,,,,3.0,96.0,96.0,1.0,
1680839198105,,,,2.0,98.0,98.0,,
1680839213196,100.0,,,,,,,
1680839213230,,,,1.0,97.0,97.0,1.0,1.0
1680839439766,100.0,,,,,,,
1680839439791,,1.0,,1.0,96.0,96.0,1.0,1.0
1680839463515,100.0,,,,,,,
1680839463547,,,,2.0,98.0,98.0,,
1680839574832,100.0,,,,,,,
1680839574876,,,,2.0,95.0,95.0,2.0,1.0
1680839593426,100.0,,,,,,,
1680839593461,,,,2.0,96.0,96.0,1.0,1.0
1680840105950,100.0,,,,,,,
1680840105970,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680840134845,,99.0,,1.0,,,,
1680840151820,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680840168793,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680840185759,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680840202735,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680840219711,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680840236703,,33.0,30.0,1.0,23.0,23.0,3.0,
1680840253810,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680840268492,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680840287097,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680840292118,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680840631381,100.0,,,,,,,
1680840631454,,91.0,3.0,1.0,3.0,3.0,,
1680841129367,,97.0,1.0,1.0,1.0,1.0,,
1680884249634,100.0,,,,,,,
1680884249690,,100.0,,,,,,
1680841811980,,96.0,1.0,1.0,1.0,1.0,,
1680844031716,100.0,,,,,,,
1680844031757,,93.0,2.0,2.0,1.0,1.0,,
1680844429179,100.0,,,,,,,
1680844429210,,,,4.0,96.0,96.0,,
1680845025078,100.0,,,,,,,
1680845025118,,96.0,2.0,1.0,,,,
1680845040065,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680845055128,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680845070288,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680845092320,100.0,,,,,,,
1680845092361,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680845249080,100.0,,,,,,,
1680845249114,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680845528334,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680845592769,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680845609760,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680845626730,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680845709967,100.0,,,,,,,
1680845710179,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680845727171,100.0,,,,,,,
1680845727207,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680845744220,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680846790508,,1.0,,2.0,97.0,97.0,,
1680846799097,,1.0,,2.0,96.0,96.0,,1.0
1680846823313,,8.0,1.0,2.0,84.0,84.0,3.0,2.0
1680846828320,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680846833397,,2.0,2.0,2.0,88.0,88.0,3.0,3.0
1680846838370,,1.0,1.0,2.0,93.0,93.0,1.0,1.0
1680846843396,,,,2.0,98.0,98.0,,
1680846848413,,2.0,,1.0,88.0,88.0,3.0,6.0
1680846853411,,4.0,1.0,2.0,87.0,87.0,4.0,2.0
1680846858426,,1.0,1.0,1.0,87.0,87.0,5.0,5.0
1680846995870,,,1.0,3.0,95.0,95.0,,1.0
1680847015187,100.0,,,,,,,
1680847015230,,1.0,,3.0,92.0,92.0,1.0,3.0
1680847140761,,2.0,,2.0,96.0,96.0,,
1680847203488,100.0,,,,,,,
1680847203516,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680847241436,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680847267417,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680847284505,,,,3.0,95.0,95.0,1.0,1.0
1680847299582,,,,1.0,99.0,99.0,,
1680847321636,100.0,,,,,,,
1680847321672,,,,2.0,96.0,96.0,1.0,1.0
1680847440491,100.0,,,,,,,
1680847440524,,,,2.0,96.0,96.0,1.0,1.0
1680847455554,,1.0,,2.0,94.0,94.0,1.0,2.0
1680847465619,,1.0,,2.0,96.0,96.0,,1.0
1680847475671,,,,2.0,98.0,98.0,,
1680847489169,100.0,,,,,,,
1680847489213,,1.0,,3.0,96.0,96.0,,
1680847581094,100.0,,,,,,,
1680847581128,,,,1.0,99.0,99.0,,
1680847746888,,,,2.0,96.0,96.0,1.0,1.0
1680847890832,,,,3.0,97.0,97.0,,
1680847895789,,,,3.0,96.0,96.0,,1.0
1680847964974,,3.0,2.0,1.0,90.0,90.0,2.0,1.0
1680847970001,,1.0,,2.0,96.0,96.0,1.0,
1680847975026,,1.0,,1.0,96.0,96.0,1.0,1.0
1680848059577,,1.0,,2.0,96.0,96.0,,1.0
1680848075628,,1.0,,2.0,96.0,96.0,,1.0
1680848165342,100.0,,,,,,,
1680848165389,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680848182464,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680848200470,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680848205477,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680848210480,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680848215498,100.0,,,,,,,
1680848215534,,26.0,25.0,3.0,23.0,23.0,5.0,1.0
1680848220544,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680848225555,,42.0,24.0,2.0,8.0,8.0,2.0,
1680848230580,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680848235650,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680848240662,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680848245684,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680848251056,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680848255706,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680848260774,,,92.0,1.0,,,,
1680848265775,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680848270857,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680848275852,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680848280896,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680848285918,,,94.0,1.0,,,,
1680848290951,,,92.0,1.0,,,,
1680848295985,,2.0,90.0,1.0,,,,
1680848301064,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680848306100,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680848311435,,,89.0,,,,,
1680848316122,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680848321203,,1.0,93.0,1.0,,,,
1680848326205,,100.0,,,,,,
1680848331217,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680848336254,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680848341267,,1.0,96.0,1.0,,,,
1680848346307,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680848351355,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680848356407,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680848361363,,,94.0,1.0,,,,
1680848366429,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680848371438,,,93.0,1.0,,,,
1680848388092,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680848393326,,1.0,89.0,1.0,,,,
1680848411215,,,90.0,,,,,
1680848416253,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680848421293,,,90.0,,,,,
1680848426268,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680848431294,,,92.0,1.0,,,,
1680848442152,,,94.0,1.0,,,,
1680848447206,,1.0,95.0,1.0,,,,
1680848452241,,,96.0,2.0,,,,
1680848469127,,,97.0,2.0,,,,
1680848483172,,,97.0,2.0,,,,
1680848488171,,,96.0,1.0,,,,
1680848504170,,,96.0,1.0,,,,
1680848524198,,,96.0,,,,,
1680848529207,,,96.0,1.0,,,,
1680848535179,,,96.0,1.0,,,,
1680848540498,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680848545767,,1.0,92.0,2.0,,,,
1680848551056,,1.0,97.0,1.0,,,,
1680848560475,,100.0,,,,,,
1680848575577,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680848585671,,100.0,,,,,,
1680848595706,,100.0,,,,,,
1680848610811,,44.0,23.0,1.0,11.0,11.0,2.0,
1680848620899,,100.0,,,,,,
1680848636000,,47.0,23.0,2.0,5.0,5.0,1.0,
1680848654651,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680848665561,,100.0,,,,,,
1680848680632,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680848695699,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680848710930,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680848729189,,,88.0,,,,,
1680848746163,,,88.0,1.0,,,,
1680848762214,,,87.0,1.0,,,,
1680848773227,,,96.0,,,,,
1680848778274,,,92.0,,,,,
1680848783307,,100.0,,,,,,
1680848788350,,100.0,,,,,,
1680848793361,,100.0,,,,,,
1680848798379,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680848803412,,,92.0,1.0,,,,
1680848825167,,1.0,97.0,1.0,,,,
1680848830203,,,96.0,1.0,,,,
1680848847206,,,97.0,2.0,,,,
1680848866212,,,95.0,,,,,
1680848871216,,,94.0,1.0,,,,
1680848876248,,,95.0,,,,,
1680848881221,,100.0,,,,,,
1680848886314,,100.0,,,,,,
1680848891312,,100.0,,,,,,
1680848896330,,100.0,,,,,,
1680848901378,,100.0,,,,,,
1680848906418,,100.0,,,,,,
1680848911447,,100.0,,,,,,
1680848916470,,100.0,,,,,,
1680848921507,,100.0,,,,,,
1680848926537,,100.0,,,,,,
1680848931574,,100.0,,,,,,
1680848936604,,100.0,,,,,,
1680848941623,,100.0,,,,,,
1680848946645,,100.0,,,,,,
1680848951734,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680848956714,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680848961739,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680848978734,,,96.0,1.0,,,,
1680848995883,,,81.0,,,,,
1680849012924,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680849029941,,,85.0,,,,,
1680849040207,,,87.0,1.0,,,,
1680849045251,,,96.0,1.0,,,,
1680849050276,,,96.0,,,,,
1680849055299,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680849060296,,,86.0,1.0,,,,
1680849077350,,,86.0,1.0,,,,
1680849090203,,,85.0,1.0,,,,
1680849095184,,,96.0,1.0,,,,
1680849100219,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680849105227,,,97.0,,,,,
1680849110242,,1.0,90.0,1.0,,,,
1680849115284,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680849120271,,1.0,92.0,,,,,
1680849125279,,100.0,,,,,,
1680849130309,,100.0,,,,,,
1680849135336,,100.0,,,,,,
1680849140393,,100.0,,,,,,
1680849145380,,100.0,,,,,,
1680849150440,,99.0,,1.0,,,,
1680849155507,,100.0,,,,,,
1680849160546,,100.0,,,,,,
1680849165542,,100.0,,,,,,
1680849170584,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680849175628,,4.0,94.0,1.0,,,,
1680849180644,,,95.0,1.0,,,,
1680849185677,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680849190701,,,87.0,1.0,,,,
1680849209200,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680849214242,,,84.0,1.0,,,,
1680849219282,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680849224283,,100.0,,,,,,
1680849229305,,100.0,,,,,,
1680849234335,,100.0,,,,,,
1680849239354,,100.0,,,,,,
1680849244387,,100.0,,,,,,
1680849249440,,100.0,,,,,,
1680849254444,,100.0,,,,,,
1680849259475,,100.0,,,,,,
1680849264524,,100.0,,,,,,
1680849269571,,100.0,,,,,,
1680849274623,,100.0,,,,,,
1680849279653,,100.0,,,,,,
1680849284677,,100.0,,,,,,
1680849289724,,100.0,,,,,,
1680849294752,,100.0,,,,,,
1680849299779,,100.0,,,,,,
1680849304795,,100.0,,,,,,
1680849309833,,100.0,,,,,,
1680849314895,,100.0,,,,,,
1680849319924,,100.0,,,,,,
1680849324933,,100.0,,,,,,
1680849330009,,100.0,,,,,,
1680849335046,,100.0,,,,,,
1680849340072,,100.0,,,,,,
1680849345089,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680849350109,,,93.0,1.0,,,,
1680849367105,,,97.0,,,,,
1680849384073,,,96.0,2.0,,,,
1680849401091,,,98.0,1.0,,,,
1680849418128,,,96.0,1.0,,,,
1680849430153,,,96.0,,,,,
1680849435197,,,97.0,,,,,
1680849440210,,,96.0,1.0,,,,
1680849445237,,,96.0,1.0,,,,
1680849450238,,,88.0,,,,,
1680849455287,,,91.0,1.0,,,,
1680849460326,,,91.0,1.0,,,,
1680849477320,,,96.0,2.0,,,,
1680849494348,,,93.0,1.0,,,,
1680849511341,,,97.0,2.0,,,,
1680849522159,,1.0,97.0,1.0,,,,
1680849527177,,1.0,96.0,2.0,,,,
1680849532208,,,96.0,1.0,,,,
1680849537225,,50.0,20.0,2.0,8.0,8.0,1.0,
1680849542274,,100.0,,,,,,
1680849547292,,100.0,,,,,,
1680849552323,,100.0,,,,,,
1680849557358,,100.0,,,,,,
1680849562359,,100.0,,,,,,
1680849567405,,100.0,,,,,,
1680849572436,,100.0,,,,,,
1680849577464,,100.0,,,,,,
1680849582487,,100.0,,,,,,
1680849587530,,1.0,91.0,2.0,,,,
1680849592558,,1.0,96.0,2.0,,,,
1680849609589,,,96.0,,,,,
1680849626605,,,97.0,1.0,,,,
1680849639187,,,96.0,1.0,,,,
1680849644187,,,97.0,1.0,,,,
1680849661200,,,97.0,1.0,,,,
1680849678096,,,96.0,2.0,,,,
1680849695089,,,96.0,1.0,,,,
1680849712090,,,98.0,,,,,
1680849729123,,,93.0,1.0,,,,
1680849746104,,,97.0,1.0,,,,
1680849763101,,,97.0,1.0,,,,
1680849780088,,,96.0,2.0,,,,
1680849797121,,,97.0,1.0,,,,
1680849814116,,,94.0,,,,,
1680849831106,,,97.0,1.0,,,,
1680849848117,,,96.0,2.0,,,,
1680849865127,,,84.0,1.0,,,,
1680849882142,,,92.0,1.0,,,,
1680849899122,,1.0,96.0,1.0,,,,
1680849916125,,,96.0,2.0,,,,
1680849933141,,,96.0,,,,,
1680849950115,,,96.0,2.0,,,,
1680849967125,,,93.0,1.0,,,,
1680849984125,,,96.0,1.0,,,,
1680850001129,,,97.0,1.0,,,,
1680850018127,,,97.0,,,,,
1680850035138,,,89.0,,,,,
1680850052154,,,83.0,,,,,
1680850069170,,,91.0,,,,,
1680850086144,,,96.0,,,,,
1680850103087,,,97.0,2.0,,,,
1680850116199,,,95.0,1.0,,,,
1680850121215,,,92.0,1.0,,,,
1680850126264,,,95.0,1.0,,,,
1680850131263,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680850136289,,1.0,88.0,2.0,,,,
1680850141348,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680850146327,,45.0,22.0,2.0,11.0,11.0,2.0,
1680850151382,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680850156405,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680850161440,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680850166474,,1.0,86.0,2.0,,,,
1680850171493,,,93.0,1.0,,,,
1680850176550,,1.0,87.0,2.0,,,,
1680850181576,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680850186599,,,88.0,1.0,,,,
1680850191582,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680850196656,,,98.0,1.0,,,,
1680850201699,,1.0,94.0,2.0,,,,
1680850206704,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680850211751,,,87.0,1.0,,,,
1680850216769,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680850221763,,3.0,93.0,2.0,,,,
1680850226813,,100.0,,,,,,
1680850231871,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680850236909,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680850241961,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680850246973,,2.0,86.0,1.0,,,,
1680850252009,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680850257081,,,93.0,1.0,,,,
1680850262077,,100.0,,,,,,
1680850267095,,100.0,,,,,,
1680850272105,,99.0,,1.0,,,,
1680850277130,,57.0,23.0,1.0,8.0,8.0,2.0,
1680850282193,,100.0,,,,,,
1680850287172,,100.0,,,,,,
1680850292257,,53.0,23.0,2.0,9.0,9.0,2.0,
1680850297227,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680850302254,,50.0,42.0,1.0,1.0,1.0,,
1680850307278,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680850312355,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680850317335,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680850322412,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680850327438,,50.0,20.0,2.0,8.0,8.0,1.0,
1680850332446,,100.0,,,,,,
1680850337464,,100.0,,,,,,
1680850342521,,100.0,,,,,,
1680850347551,,100.0,,,,,,
1680850352564,,100.0,,,,,,
1680850357622,,100.0,,,,,,
1680850362636,,100.0,,,,,,
1680850367664,,100.0,,,,,,
1680850372692,,100.0,,,,,,
1680850377754,,100.0,,,,,,
1680850382757,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680850387810,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680850404872,,,96.0,1.0,,,,
1680850418192,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680850423202,,,88.0,,,,,
1680850428232,,,90.0,1.0,,,,
1680850433235,,1.0,96.0,1.0,,,,
1680850450225,,,96.0,1.0,,,,
1680850467235,,,96.0,,,,,
1680850481223,,,86.0,,,,,
1680850486232,,,91.0,,,,,
1680850491282,,,86.0,,,,,
1680850496305,,100.0,,,,,,
1680850501309,,100.0,,,,,,
1680850506361,,100.0,,,,,,
1680850511395,,100.0,,,,,,
1680850516414,,100.0,,,,,,
1680850521452,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680850526473,,2.0,95.0,1.0,,,,
1680850543122,,,96.0,1.0,,,,
1680850550175,,,91.0,,,,,
1680850555225,,,94.0,,,,,
1680850560199,,,90.0,1.0,,,,
1680850565260,,100.0,,,,,,
1680850570269,,100.0,,,,,,
1680850576093,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680850581137,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680850586166,,1.0,95.0,1.0,,,,
1680850603134,,,85.0,1.0,,,,
1680850620150,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680850639176,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680850644191,,,75.0,,,,,
1680850649207,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680850654264,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680850671318,,,90.0,1.0,,,,
1680850688140,,,88.0,1.0,,,,
1680850705132,,,96.0,2.0,,,,
1680850722125,,,96.0,2.0,,,,
1680850733151,,,96.0,1.0,,,,
1680850738173,,,97.0,1.0,,,,
1680850743205,,,97.0,,,,,
1680850748269,,,96.0,,,,,
1680850765335,,,95.0,1.0,,,,
1680850782362,,,97.0,2.0,,,,
1680850800152,,,96.0,2.0,,,,
1680850809157,,,96.0,,,,,
1680850826190,,,90.0,1.0,,,,
1680850843128,,,97.0,1.0,,,,
1680850860164,,,95.0,1.0,,,,
1680850873211,,,93.0,,,,,
1680850880185,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680850897194,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680850914193,,,86.0,,,,,
1680850931220,,,93.0,1.0,,,,
1680850948103,,,96.0,1.0,,,,
1680850969224,,,86.0,,,,,
1680850986273,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680851003127,,,96.0,1.0,,,,
1680851020111,,,97.0,2.0,,,,
1680851037090,,,97.0,2.0,,,,
1680851051198,,1.0,96.0,1.0,,,,
1680851068154,,,96.0,1.0,,,,
1680851085144,,,97.0,2.0,,,,
1680851102136,,,97.0,1.0,,,,
1680851119110,,,96.0,2.0,,,,
1680851136136,,,92.0,1.0,,,,
1680851153122,,,96.0,1.0,,,,
1680851170166,,,91.0,1.0,,,,
1680851187165,,,97.0,,,,,
1680851204093,,,96.0,1.0,,,,
1680851221120,,1.0,96.0,1.0,,,,
1680851238110,,,91.0,,,,,
1680851255108,,,98.0,1.0,,,,
1680851272103,,,96.0,2.0,,,,
1680851288659,,,94.0,,,,,
1680851305704,,,96.0,1.0,,,,
1680851322774,,,94.0,,,,,
1680851339792,,,81.0,1.0,,,,
1680851356839,,,96.0,,,,,
1680851373884,,,96.0,1.0,,,,
1680851385203,,,96.0,,,,,
1680851404201,,,88.0,1.0,,,,
1680851409246,,,81.0,1.0,,,,
1680851415211,,,83.0,,,,,
1680851420534,,,87.0,1.0,,,,
1680851425800,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680851431072,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1680851444558,,,86.0,,,,,
1680851449687,,,89.0,,,,,
1680851454953,,1.0,87.0,1.0,,,,
1680851458194,100.0,,,,,,,
